id,Place Name,created_at,favorite_count,full_text,quote_count,reply_count,retweet_count
418,Gunung Bromo,Tue Jan 09 16:22:36 +0000 2024,7,Bromo bersalju Bromo banjir Banjir di area Lautan Pasir Gunung Bromo sore tadi. https://t.co/7NMnPgLKkD,0,0,2
418,Gunung Bromo,Tue Dec 05 03:30:18 +0000 2023,471,INFO LUR Gunung Bromo dinobatkan sebagai Taman Nasional Tercantik di Dunia (eh gunung bromo berarti itu cewek ya soale kan cantik) Gubernur Jawa Timur Khofifah Indar Parawansa mengungkapkan kegembiraanya setelah Taman Nasional Bromo Tengger Semeru (TNBTS) Jawa Timur https://t.co/dce3uZNPl9,20,28,135
418,Gunung Bromo,Sun Dec 10 02:28:50 +0000 2023,24,Unan-unan.. Kisah Toleransi Suku Tengger di Kaki Gunung Bromo https://t.co/OaQBs1zH2Z,0,1,4
418,Gunung Bromo,Thu Jan 11 11:26:46 +0000 2024,6,@IweRamadhan mas ini saya ada sedikit refrensi barangkali mas nya butuh ga perlu cape nyari ini di Jazz Gunung Bromo mas. kbetulan saya as a fans salma yaitu salmine bisa bantu mas buat informasi refrensi lagu yg bisa salma bawain. kalau mw nnya blh bgt loh mas. ga bayar soalny bkn buzzer https://t.co/ScLnQQnCFx,0,0,0
418,Gunung Bromo,Thu Jan 11 04:13:44 +0000 2024,4,jawa timur sangat menarik kalau jenis suka nature &amp; hiking. mostly tempat memang untuk hiking hahaha kawah ijen - tumpak sewu waterfall - puncak gunung bromo. tengah pagi gerak hiking then tengah hari pergi another tempat pula. https://t.co/Uwn5Yjjqjv,1,1,1
418,Gunung Bromo,Tue Jan 09 15:05:35 +0000 2024,3,Anon perlukan cuti. Semalam saya tengok video youtube seorang influencer ni pergi Mount Bromo di Surabaya menarik juga! Pergi situ rehatkan minda. Gunung Kinabalu pun ok juga hehe https://t.co/a67yQmPZJQ,1,0,0
418,Gunung Bromo,Sun Dec 03 03:03:33 +0000 2023,10, https://t.co/HiamRmFrsy mulai dari 2.2jt/malam 4.6km dari Gunung Bromo https://t.co/fWGJAIvteG,0,1,0
418,Gunung Bromo,Sun Dec 03 02:58:19 +0000 2023,11, https://t.co/8UjxmkekA0 mulai dari 468rb/malam 2.7km dari Gunung Bromo https://t.co/luV0aJIiZw,0,1,0
418,Gunung Bromo,Fri Mar 01 04:35:30 +0000 2024,102,Pura ditengah lautan pasir Sebuah pura di taman nasional gunung Bromo yg sangat agung meditasi atau meluangkan waktu hening sbntar di pura ini akan memberikan vibrasi positif dlm penyesuaian frekwensi anda dg keselarasan semesta https://t.co/9Rh6FNUTgX,0,5,33
418,Gunung Bromo,Wed Mar 06 08:45:48 +0000 2024,2,semoga sopir dan penumpangnya selamat Detik Detik sebuah mobil pick up terjun kedalam jurang. daerah gunung bromo penyebab karena Jalan agak berlumpur dan licin dikarena habis terjadi tanah longsor. ade_ill https://t.co/hTBB9qwBpT,0,1,3
418,Gunung Bromo,Fri Jul 21 03:25:36 +0000 2023,4,Today is the day Siapa yang udah ready buat nonton salma hari ini di Jazz Gunung Bromo 2023? Ramaikaaaan miners #salmasalsabil #menghargaikatarindu #WeAreSalmineBekasi #salminebekasi #salmineofficial https://t.co/ADKQnHDBdF,1,0,0
418,Gunung Bromo,Thu Nov 16 12:45:26 +0000 2023,13,PESAWAT TEMPUR TNI AU JATUH DI LERENG GUNUNG BROMO Link selengkapnya : https://t.co/4iNGHuu7jp #terastimur #jawatimur #tniau #tniindonesia #beritaterkini #beritaviral https://t.co/KCzTt5TcmI,0,3,8
418,Gunung Bromo,Thu Sep 07 10:31:35 +0000 2023,342,Enam orang pengunjung Gunung Bromo yang diduga penyebab kebakaran bukit Teletubbies saat tiba di Mapolres Probolinggo.. https://t.co/upgw0XRXhq,8,53,63
418,Gunung Bromo,Mon Sep 11 09:32:53 +0000 2023,35874,Daripada pre-wedding sampe ngerusak gunung Bromo mending kayak mbak sama masnya ini aja. Inspirasi prewed ya ges yaaa https://t.co/DFpHvl8LVw,902,484,7414
418,Gunung Bromo,Thu Aug 17 07:21:20 +0000 2023,1037,Selamat Hari Kemerdekaan Ke-78 tahun 2023 Republik Indonesia! Ayo kita ramaikan dengan cara share foto Indonesia favoritmu berikut lokasinya saya duluan ya: 1. Bukit Sikunir 2. Gunung Bromo 3. Punthuk Setumbu 4. Candi Borobudur https://t.co/69zCqOv11r,22,58,150
418,Gunung Bromo,Sun Aug 13 13:29:53 +0000 2023,461,Tosari Pasuruan Desa dengan ketinggian 1700+ Mdpl ini terlihat adem asri dan tentram vibes ala ala eropa Dekat dengan Gunung Bromo video vt mwnl6223 https://t.co/25z3aIfSzn,8,13,80
418,Gunung Bromo,Fri Sep 08 11:17:30 +0000 2023,45,Status teman yg jd relawan pemadaman api di Gunung Bromo https://t.co/6l3ucg3U2A,3,7,20
418,Gunung Bromo,Thu Sep 07 11:33:34 +0000 2023,134,Pemicu kebakaran gunung Bromo karena spasang kekasih menyalakan flare https://t.co/uJjYMNqJXS,6,26,12
418,Gunung Bromo,Wed Sep 13 13:06:24 +0000 2023,522,Kebakaran di kawasan Gunung Bromo telah menyebabkan kerugian dan kerusakan alam. Kebakaran ini dipicu kegiatan prewed dengan flare yang dibawa calon pengantin. Aksi membawa flare itu membuat 274 hektar kawasan Bromo terbakar. https://t.co/9SlnHFDy4b,35,54,166
418,Gunung Bromo,Sun Sep 03 05:19:02 +0000 2023,224,Gunung Bromo merupakan gunung keramat bagi warga hulun hyang di Walandit (Blandit-Wonorejo Malang) sekitar 11 abad lalu. Mahārāja Sindok pun datang ke desa Linggasuntan menghadiri penetapan sima untuk pemeliharaan bangunan suci pemujaan bhaṭāra i walandit (3-9-929) https://t.co/3vwoPSrHO1,0,3,53
418,Gunung Bromo,Thu Aug 17 14:04:18 +0000 2023,1971,3 impian Salma udah terwujud : Jazz Gunung Bromo GBK Istana Negara. 2 bulan yg indah untuk membayar 10 tahun yang naik turun dalam perjuangan Salma selama ini. Soon Konser Tunggal di GBK ya Sal! https://t.co/3XqOeeUVzc,12,11,307
418,Gunung Bromo,Fri Sep 08 02:45:24 +0000 2023,129,PREWED PEMBAWA BENCANA Gosip pagi diramaikan Gaun Merah Sunan Kalijaga Polisi Goblok &amp; Cianjur gosip tsb telah melengserkan isu soal Kebakaran Gunung Bromo terjadi karena sepasang kekasih yg sedang Prewed. Peristiwa tsb sungguh membawa bencana bagi yg lain. Menyedihkan . . https://t.co/jHeFlZfeWT,6,9,23
418,Gunung Bromo,Tue Sep 12 04:23:26 +0000 2023,335,Polisi sudah menetapkan status pelaku penggunaan flare di Gunung Bromo yang menyebabkan kebakaran. Manajer WO Andrie Wibowo Eka Wardhana: tersangka Kru WO MGG (38) ET (27) &amp; ARVD (34) (juru rias): saksi Calon pengantin HP (39) &amp; PMP (26): saksi tapi harus wajib lapor https://t.co/KqAz90sw2b,54,26,91
418,Gunung Bromo,Thu Aug 31 04:09:10 +0000 2023,1552,Bromo Kebakaran dan Membeku Bromo Kebakaran Pagi ini tanggal 31 Agustus 2023. Setelah sehari semalam (30/8) kawasan gunung Bromo dilanda kebakaran hutan pagi ini rerumputan bekas kebakaran kembali membeku. https://t.co/616DsPqxbM,36,42,358
418,Gunung Bromo,Sat Jun 10 03:22:30 +0000 2023,476,Upacara Yadnya Kasada adalah ritual kurban ke kawah Gunung Bromo yang digelar setahun sekali setiap bulan Kasada hari ke-14 dalam penanggalan kalender tradisional Hindu Tengger. https://t.co/VcWcaqRtvl,0,8,90
418,Gunung Bromo,Sun Jun 25 12:30:00 +0000 2023,90,Mau cerita .Kan aku bawa beberapa pc yesung di bromo hari ini waktu take foto ini nyesek banget pc nya tiba2 lepas dari tanganku &amp; jatoh dari ketinggian penanjakan bromo dan HILANG mau nyari takut aku ikut jatoh berasa yesung jadi tumbal gunung sorry yesung https://t.co/ZfgmCbnHG1,8,31,20
418,Gunung Bromo,Fri Jul 21 04:15:31 +0000 2023,605,ketik 1 buat yang excited nungguin perform salma di gunung bromo jazz nanti rep with ht #SalmaDiJazzGunungBromo #SalmaSalsabil https://t.co/7IckQWfmBL,1,153,18
418,Gunung Bromo,Sun Jul 23 01:29:27 +0000 2023,19,Jazz Gunung Bromo 2023 - Alhamdulillah https://t.co/qtQFwrhMAk,0,3,3
418,Gunung Bromo,Thu Jun 01 15:40:33 +0000 2023,50,Perjalanan menuju gunung Bromo via Malang. Motret pakai hape di BWin preset @govoes makin dramatis. https://t.co/gqbz7m4EJi,0,0,2
418,Gunung Bromo,Sun Jul 23 04:06:04 +0000 2023,0,MR21 INFO Konser Jazz Gunung Bromo 2023 https://t.co/MjCWP8Tqdc https://t.co/qYfVh5OxR5,0,0,0
418,Gunung Bromo,Fri Jul 21 04:38:59 +0000 2023,17,Ga sabar banget salll liat performmu nanti sore di jazz gunung bromo pasti indah banget sambil ditemani langit senja dan burung yang berterbangan di atas sana... uhuyyy Semangatt sall sehat yaaa... #SalmaDiJazzGunungBromo #SalmaSalsabil https://t.co/j4cTjYwhtx,2,1,4
418,Gunung Bromo,Sat Sep 16 22:48:34 +0000 2023,36,Kondisi terbaru kawasan gunung Bromo setelah alami kebakaran hebat disebabkan flare dari pasangan calon pengantin yang sedang prewedding. Dan kabar terbarunya pengacara calon pengantin yang jadi penyebab kebakaran akan menuntut petugas gunung Bromo atas kelalaian dalam https://t.co/3lDaIHCgV4,3,14,6
418,Gunung Bromo,Mon Sep 18 01:03:52 +0000 2023,28,Usai meminta maaf pasangan yg menyalakan flare di Gunung Bromo melalui perwakilan hukum mereka berencana untuk mengajukan aduan balasan terhadap petugas Otoritas Taman Nasional Tengger Semeru atas dugaan pengabaian. Lo punya ngga temen yang susah banget minta maaf? https://t.co/zd7fL5t6gS,3,11,6
418,Gunung Bromo,Wed Aug 23 16:01:18 +0000 2023,34,Cemoro Lawang Dengan ketinggian 2.200 MDPL menikmati keindahan Cemoro Lawang yang menakjubkan. Saat menuju kawasan Gunung Bromo wisatawan akan melewati Desa Cemoro Lawang Probolinggo krn jalur tersebut merupakan yang terdekat menuju Gunung Bromo farid.anwar_photo https://t.co/zQs08u433q,0,5,3
418,Gunung Bromo,Wed Sep 13 12:00:28 +0000 2023,5496,Pemadaman kebakaran Gunung Bromo dengan menggunakan helikopter water bombing memakan biaya yang tak sedikit. Ternyata untuk satu jam penerbangan helikopter memakan biaya ratusan juta. Kepala Pusat Data Informasi dan Komunikasi Kebencanaan Badan Nasional Penanggulangan Bencana https://t.co/Bimv5zHi9s,98,425,505
418,Gunung Bromo,Mon Oct 23 23:07:47 +0000 2023,5,Selamat pagi Indonesia Gunung Bromo Jawa Timur IG Indrasusantoo https://t.co/YEKUDr7efl,0,0,0
418,Gunung Bromo,Thu Nov 16 06:55:23 +0000 2023,1,Sebuah pesawat diduga milik TNI AU jatuh di areal persawahan kawasan Gunung Bromo Jatim Kamis 16 November 2023. https://t.co/l91B4X5en0,2,0,1
418,Gunung Bromo,Tue Nov 21 01:32:41 +0000 2023,53,Kenapa Gunung Bromo cepat menghijau paska kebakaran? Ini jawabannya https://t.co/wpzLQ0TzNK,1,0,18
418,Gunung Bromo,Thu Nov 16 09:46:32 +0000 2023,42,Pesawat TNI AU jatuh di lereng gunung Bromo. https://t.co/sy4E2TvU0t,0,2,4
418,Gunung Bromo,Mon Nov 20 08:50:40 +0000 2023,6,Youngk pengen liat sunrise di gunung bromo tapi terkendala gak punya sim don't worry baby I'll be your chauffeur https://t.co/9y2LrpGJSc,1,1,2
418,Gunung Bromo,Thu Nov 16 13:00:01 +0000 2023,4,Pada Kamis 16 November 2023 2 pesawat Super Tucano TNI AU mengalami kecelakaan di Pasuruan. Insiden tersebut terjadi di Lereng Gunung Bromo tepatnya di Bukit Pananjakan Desa Lumbang Kabupaten Pasuruan. Sampai saat ini detail peristiwa belum diketahui. https://t.co/NBz6cOJlKX,1,2,0
418,Gunung Bromo,Wed Nov 01 00:15:52 +0000 2023,31,Sejukkk dinginnn 3.45AM 1 700mdpl di lereng gunung Site visit jumpa team @traveljauh Mount Bromo di puncak gunung! +/-3000mdpl #TheAdventureBegins #MountBromo ️ https://t.co/QOUsEgAJ7z,1,3,7
418,Gunung Bromo,Thu Nov 09 09:49:51 +0000 2023,0,Serius bertanggungjawab Sedia melayani servis travel terbaik. Travel bersama kami team lokal Bromo @TravelJauh di Gunung Bromo Jatim Indonesia 🇮🇩 https://t.co/xtFB4ybO9o,0,0,1
418,Gunung Bromo,Sun Oct 15 05:39:34 +0000 2023,46,Mount Bromo Area Gunung Bromo Podokoyo Pasuruan East Java Indonesia 🇮🇩 https://t.co/cGBW3wj7ZX,1,0,7
418,Gunung Bromo,Thu Nov 16 06:18:36 +0000 2023,1521,Breaking News Pesawat TNI Jatuh di wilayah Pasuruan Jawa Timur. What we know so far: - Dua buah pesawat TNI AU jatuh di dekat Desa Keduwung Kecamatan Puspo. Lokasi itu tepatnya di lereng Gunung Bromo. - Diketahui pesawat tersebut berjenis Super Tucano yang diketahui dari https://t.co/H216YFebCZ,30,31,450
418,Gunung Bromo,Thu Nov 16 07:04:03 +0000 2023,86,Pesawat TNI AU jatuh di lereng gunung Bromo Pasuruan. https://t.co/orcK8VoiHW,2,15,23
418,Gunung Bromo,Thu Nov 16 08:09:46 +0000 2023,343,Pesawat TNI AU jatuh di Pasuruan tepatnya di lereng Gunung Bromo pada Kamis 16/11/2023. Pesawat tersebut jatuh di kawasan Lereng Gunung Bromo tepatnya di Bukit Pananjakan Desa Lumbang Kabupaten Pasuruan. https://t.co/2LlvFv6iHs,5,13,64
418,Gunung Bromo,Tue Sep 12 07:30:08 +0000 2023,376, keadaan bromo skrg gmn? Pelakunya udh hukum seumur hidup blm? Sedih bgt liat gunung ini jdi gini krna ulah manusia yg kek https://t.co/BPUGtWGh7Y,15,81,16
418,Gunung Bromo,Wed Sep 13 11:25:43 +0000 2023,1136,Dear tersangka kebakaran kawasan Gunung Bromo have you no shame? Soalnya kebakaran ini jadi efek domino ke mana-mana sampai bikin krisis air bersih di enam desa. https://t.co/PfUvATpkCG,16,24,257
418,Gunung Bromo,Tue Sep 12 01:46:34 +0000 2023,11,TORNADO API DI GUNUNG BROMO GEGARA PREWEDDING PAKE FLARE Hingga Senin (11/9) petugas gabungan masih terus berupaya memadamkan kebakaran Bromo dan juga dilakukan dengan water bombing. Helikopter kemudian bergerak menuju titik api yang membakar kawasan Gunung Bromo. Petugas https://t.co/2l4yRUOztw,1,1,6
418,Gunung Bromo,Tue Oct 17 12:30:50 +0000 2023,20,Gunung Bromo (Java Indonesia 🇮🇩) Bijna 20 jaar geleden https://t.co/ESR1r2Pdq7,0,2,0
418,Gunung Bromo,Sat Feb 17 08:03:56 +0000 2024,149,Bismillahirrahmanirrahim Pengembangan area wisata baru di Kab Malang lokasi di lereng Gunung Bromo - Semeru viewnya sangat cantik Lahan yg sangat luas shg bisa dikembangkan kedepannya dg konsep Eco tourism Yang minat Berinvestasi DM ya https://t.co/cXsAySnnAw,3,17,46
418,Gunung Bromo,Fri Jul 21 07:00:33 +0000 2023,91,Menolak lupa backingan salma Pak Sandiaga Uno nih Menteri Parekrafnya langsung cuyyy Si salma dapet undangan terhormat buat tampil di jazz gunung bromo dah gua rasa #SalmaDiJazzGunungBromo #SalmaSalsabil https://t.co/fWFCppGspI,0,1,9
418,Gunung Bromo,Sun Jul 16 21:36:23 +0000 2023,967,#SALMAGigsDay Setelah menghibur teman-teman di Karawang malam tadi Salma akan hadir di Jazz Gunung Bromo di Probolinggo pada 21 Juli. So jangan sampai kelewatan nih! Akan ada Ardhito dan teman-teman musisi lainnya #SalmaSalsabil #PANAROMA #PanaromaGigs https://t.co/tUJguA7Z2G,5,8,31
418,Gunung Bromo,Sun May 19 01:33:51 +0000 2024,188,Selamat setahun anak sulung Menghargai Kata Rindu yg banyak menoreh prestasi. Terimakasih yaa udah bawa Salma ke GBK Istana Negara Jazz Gunung Bromo bawa beberapa piala awards dan jadi nominasi di AMI Awards https://t.co/LQ7Cj2FMBX,1,0,26
418,Gunung Bromo,Tue Apr 23 01:14:05 +0000 2024,650,tema hari ini: A picture I took that felt more like a painting. - kalo buatku foto yang seperti melihat lukisan adalah saat aku memotret dua orang berjalan di pagi berkabut di Gunung Bromo. Foto ini aku ambil di tahun 2009 dengan kamera Nikon D5000 dengan lensa kit 18-55 https://t.co/Y2gaMFmTX0,44,29,58
418,Gunung Bromo,Sat Apr 27 22:43:25 +0000 2024,14,28 April 2024 5:42AM Live update. Selamat pagi dari Gunung Bromo. Bro Mo. https://t.co/4n8yXD9phL,1,0,9
418,Gunung Bromo,Fri Feb 02 05:40:06 +0000 2024,2496,Akhir kasus pembakaran Gunung Bromo pelaku akhirnya divonis 2 tahun dan 5 bulan penjara serta denda Rp 3 5 miliar. Putusan tersebut dibacakan oleh Ketua Majelis Hakim I Made Yuliada dalam sidang di Pengadilan Negeri (PN) Kraksaan Kabupaten Probolinggo. Pada pembacaan putusan https://t.co/M2ROUNQlKN,29,180,295
418,Gunung Bromo,Thu Mar 14 02:16:36 +0000 2024,11,DI GUNUNG BROMO DANKORMAR IKUTI KEGIATAN LAUNCHING HARDIKAL DAN BAKSOS https://t.co/gs8fUtIrcf,0,0,2
418,Gunung Bromo,Fri Feb 02 23:51:30 +0000 2024,90,Pasangan pembakar gunung Bromo akhirnya dihukum penjara 2 5 thn dan denda 3 5 M Demi prewed aesthetic berujung hukuman penjara sama denda sebanyak itu speechless https://t.co/CYQBD8UFPY,1,56,1
418,Gunung Bromo,Wed Feb 14 05:17:01 +0000 2024,37,Gunung nya canciii Bromo https://t.co/9K4Vck6tOQ,0,2,2
418,Gunung Bromo,Wed Feb 28 07:52:25 +0000 2024,8,Terima kasih presiden RI @jokowi berkat kerja keras anda indek bursa saham hutang negara meloncat tinggi 3 x lipat puncak gunung bromo matur suwun kowe memang licik https://t.co/TmyabCdnQl,0,1,1
418,Gunung Bromo,Thu Feb 01 22:24:08 +0000 2024,1,Good pagi Indonesia ️ Gunung Bromo Jawa Timur. https://t.co/RiM4tAJY8S,0,2,0
418,Gunung Bromo,Sat Mar 16 08:19:19 +0000 2024,62,Keindahan Gunung Bromo Jawa Timur Indonesia https://t.co/YhtZ9qduJK,1,2,6
418,Gunung Bromo,Mon Mar 18 15:41:48 +0000 2024,5,Perform di salah satu Gunung Korea Selatan udah. Saatnya next comeback perform di Gunung Bromo @day6official https://t.co/Fjm4h4Ig6a,0,2,0
418,Gunung Bromo,Wed Feb 28 10:58:59 +0000 2024,3,Ayo moots Dari pada tumbuh jamur Buat ke dieng bromo gunung kidul pacitan seru ga nih bareng sama circlemu yg toxic itu Wajah mbak nya di tutup Takutnya kalian naksir nanti Reservasi DM / WA 085157309989 https://t.co/e6pdEmLtvb,0,0,0
418,Gunung Bromo,Sun Feb 25 05:21:28 +0000 2024,1,Rupbasan Cirebon Laksanakan Giat Pembinaan FMD Pegawai di Gunung Bromo Jawa Timur. #KemenkumhamJabar #RAndikadwiprasetya https://t.co/KKTHVNL36d,0,1,1
418,Gunung Bromo,Sun Feb 18 02:05:28 +0000 2024,113,1st aku cuba solo traveling join event ultra Bromo Tengger Semeru Ultra (BTS) lari 30km di Gunung Bromo 2017. Masa itu tak study bus dari airport ke Probollingo (kejar bus naik gojek) salah booking hotel duit tak cukup &amp; race pun DNF sebab sibuk ambik gambar. https://t.co/NeGL04oFzm,0,4,28
418,Gunung Bromo,Wed Feb 07 00:39:09 +0000 2024,10,Next ke Bromo yuuk tapi masih pingin ke gunung agung dulu https://t.co/zvnZ5U3CIB,0,2,0
418,Gunung Bromo,Tue Feb 20 14:49:52 +0000 2024,2,maaf ya kak gak nemu yang di gunung... ini pap aku dan keluarga di bromo... https://t.co/uFuVm3r10E,1,0,1
418,Gunung Bromo,Fri Mar 15 03:53:24 +0000 2024,0, Hari pendidikan Angkatan Laut di gunung... Bersih-bersih lautan pasir Bromo https://t.co/ln464jQyjl,0,0,0
418,Gunung Bromo,Sat Mar 23 13:47:53 +0000 2024,6,Kalau dari ketinggiannya yang kurang dari gunung Bromo sih keknya gue bisa nih ngedaki kalau ke gunung itu cuma emang tantangannya di suhunya aja sih yaa #hikingadventures https://t.co/4g0sztpZoJ,0,1,0
418,Gunung Bromo,Wed Apr 24 15:02:32 +0000 2024,2,ADEK PAKE KUPLUK KEK MAU KE GUNUNG BROMO DAN MENDAKI GUNUNG BERSAMAKU https://t.co/XeUQbSXvEO,0,1,0
418,Gunung Bromo,Fri May 03 05:34:22 +0000 2024,12,Gunung Bromo. https://t.co/5aohiZ3MT0,0,2,0
418,Gunung Bromo,Fri Apr 26 09:40:12 +0000 2024,8,Rekap foto Gunung Bromo https://t.co/GkhXMIUa8i,0,0,0
418,Gunung Bromo,Sat May 18 09:31:39 +0000 2024,2,Gunung Batok Bromo dan puncak mahameru hari ini. MasyaAllah. https://t.co/Uq4bGALlDp,0,0,0
418,Gunung Bromo,Fri Jul 21 10:00:17 +0000 2023,2326,Pas pertama kali liat baju Salma di jazz gunung bromo kok kek ulos terus pas inget inget kok kek pernah liat bajunyaaa ternyata designernya temen smakuuu aaa senengnyaaaa fly higher dua kesayangan kuuu #SalmaSalsabil #SalmaDiJazzGunungBromo https://t.co/UzmeP1iHW4,6,50,150
418,Gunung Bromo,Thu Jul 20 23:40:09 +0000 2023,127,#SalmaSalsabil di jazz gunung bromo sore ini! https://t.co/EtzZwwkJ8N,0,1,7
418,Gunung Bromo,Fri Jul 21 03:32:19 +0000 2023,1309,Rek ayo rek mlaku-mlaku nang Jazz Gunung ️️ Miners hari ini jam 14.30 Salma Salsabil bakal tampil sebagai pembuka di Jazz Gunung Bromo. Bagi Miners yang belum bisa nonton langsung ke Bromo kita ramaikan twitter pake hastag yuk!!! . . . #SalmaDiJazzGunungBromo #SalmaSalsabil https://t.co/GKqlRlBSEx,43,171,186
418,Gunung Bromo,Thu Jun 29 09:15:11 +0000 2023,82,Cemoro Lawang permukiman yang terletak di Kabupaten Probolinggo Jawa Timur satu jalan menuju Taman Nasional Gunung Bromo. Berada di desa Ngadisari lereng pegunungan Tengger (2.200 mdpl) : Aries Hermawan https://t.co/z6oOZdiNZ9,0,0,21
418,Gunung Bromo,Tue Jul 25 18:01:35 +0000 2023,14,Salah satu cover unik yg aku temukan tadi waktu set up. Cover buku A Journey to the Centre of the Earth - Jules Verne dengan desain foto Gunung Batok - Bromo https://t.co/ij0KDJ4OQm,0,1,4
418,Gunung Bromo,Thu Jun 01 10:02:06 +0000 2023,1,fenomena bunga es di kawasan Gunung Bromo muncul #jtv #jtvbanyuwangi #banyuwangi #jawatimur #trendingindonesia #trending https://t.co/LBCSszAaGR,0,0,0
418,Gunung Bromo,Fri Jul 21 08:18:18 +0000 2023,21,Thank u java jazz gunung bromo Cr grup salmine #SalmaDiJazzGunungBromo #SalmaSalsabil https://t.co/cHt369GPhE,0,0,2
418,Gunung Bromo,Sat Jun 17 01:54:24 +0000 2023,241,Gunung Bromo Mowning Welcome to Indonesia Timnas Argentina ! https://t.co/oQifISkKUc,1,10,37
418,Gunung Bromo,Mon May 13 05:44:51 +0000 2024,1,Bukit Teletubbies di Gunung Bromo ramai dikunjungi wisatawan saat periode libur panjang Kenaikan Isa Al Masih. Begini suasananya. #detiktravel #bukitteletubbies #gunungbromo https://t.co/kBD1krlfmk,0,0,0
418,Gunung Bromo,Sun Jun 18 03:48:40 +0000 2023,3,Sahabat pioners indonesia magetan jawa timur di gunung bromo Pi Network is the best cryptocurrency https://t.co/vUNZ7vjpaH,0,0,0
418,Gunung Bromo,Thu May 16 03:21:43 +0000 2024,5,Kenapa bisa seindah ini ya ciptaan Tuhan? Cuma ada di Indonesia nih Sob Gunung Bromo https://t.co/JGdiEGEF2z,0,0,1
418,Gunung Bromo,Sun May 26 12:36:06 +0000 2024,7,Fakta-fakta Heboh Rombongan Elf Masuk Lautan Pasir #Bromo Ulah agen travel di Probolinggo ini bikin mengelus dada. Bagaimana tidak pihak travel nekat membawa rombongan puluhan Elf masuk ke lautan pasir Gunung Bromo. https://t.co/fao8jfhYuY,1,3,2
418,Gunung Bromo,Tue Apr 23 07:01:49 +0000 2024,264,Sebuah mobil masuk ke dalam genangan air di lautan pasir Gunung Bromo. Selasa (23/4) Dibutuhkan sebuah jeep untuk evakuasi kendaraan tersebut dari genangan air. Info via @ explorewisataprobolinggo https://t.co/8ozJGD4RKf,73,111,71
418,Gunung Bromo,Mon May 13 08:22:50 +0000 2024,14,Rangkaian Jazz Gunung Series pertama sukses digelar. Sampai ketemu di Jazz Gunung Bromo https://t.co/yBuhz1X2Dr,0,0,3
418,Gunung Bromo,Sun May 26 08:17:32 +0000 2024,2,Lereng gunung bromo Hamil vs Busui https://t.co/0C8WSg8MoT,0,0,0
418,Gunung Bromo,Mon Apr 15 01:35:04 +0000 2024,27,Kondisi Sekitaran Taman Wisata Gunung Bromo pagi hari ini Senin (15/4/2024) Lur Mungkin ada seng lagi nang Bromo bisa mention mimin update kondisi lalin terkini Kiriman warga via DM https://t.co/9vdKIh0ZCR,1,4,7
418,Gunung Bromo,Sun May 05 14:56:29 +0000 2024,4,Menikmati Sunset Di Kaki Gunung Bromo Dataran Tinggi Tengger https://t.co/Smz4TKgV1t,0,2,0
418,Gunung Bromo,Tue May 28 02:19:23 +0000 2024,1,percaya sih kalo ada yg bilang bromo gunung tercantikk https://t.co/89MtZFTKTV,0,0,0
418,Gunung Bromo,Sat Apr 06 13:41:04 +0000 2024,5,Foto di Indonesia itu dimana aja ngasal pasti bagus! Indonesia bagian gunung bromo https://t.co/upNOGOLFXw,0,1,0
418,Gunung Bromo,Fri Apr 05 07:25:51 +0000 2024,2,Taman Nasional Bromo Tengger Semeru salah satu destinasi wisata paling ikonik di Jawa Timur sekaligus di Indonesia ini kembali menjadi sorotan. Pasalnya Gunung Bromo ditutup sementara sebanyak dua kali selama April 2024. #IDNTimesTravel https://t.co/jtddAOfzSw https://t.co/YqgMQyfOsh,0,0,1
418,Gunung Bromo,Thu May 16 06:06:39 +0000 2024,5,kaya anak gunung banget padahal baru naik ke kawah bromo udah engap https://t.co/IIgvQwPdwW,0,0,0
418,Gunung Bromo,Mon May 13 10:11:38 +0000 2024,25,Setiap sore pasti berkabut Kayak di puncak Gunung Bromo https://t.co/6gCjpNCrQQ,0,3,0
418,Gunung Bromo,Wed Feb 28 14:52:46 +0000 2024,3,Moots kalian yang pernah liburan ke gunung Bromo. yuk bantu sodaraku buat share &amp; ngisi Kuesioner ini. Link: https://t.co/OfF2eqQn4A https://t.co/DWeOvqUclh,0,4,10
418,Gunung Bromo,Wed Feb 28 13:46:33 +0000 2024,2,Akhirnya dapat tengok sendiri Gunung Bromo https://t.co/xBGqZ9UUR5,0,0,1
419,Danau Sentani,Sun Mar 10 04:36:11 +0000 2024,1,Bukit Tungku Wiri Kawasan Wisata Favorit di Tepi Danau Sentani https://t.co/f6U22KOsf2,0,0,0
419,Danau Sentani,Sat Aug 19 00:12:11 +0000 2023,20,Semangat Pagi Danau Sentani dari barat. Jayapur-Papua🇲🇨 https://t.co/IZYGuj9OIY,0,5,2
419,Danau Sentani,Tue Sep 12 02:23:03 +0000 2023,3,@RaniKancana Kalau ini Danau Sentani...masih di Papua... Saya foto pakai Samsung J5 Pro... https://t.co/xrq23LBp96,0,2,1
419,Danau Sentani,Sat Aug 05 04:09:05 +0000 2023,8,Nemu video dokumentasi Papua tahun 1960an sewaktu belum gabung Indonesia 🇮🇩 dan masih jadi bagian dari Belanda 🇳🇱 Salah satu part video yg menarik adalah pemilu lokal. Mulai dari kampanye hingga pelantikan Anggota Dewan Pics: Salah satu TPS di sekitar Danau Sentani https://t.co/By4enA9XUu,0,2,1
